time_ms,Omega_ctrl_Hz
0.13260000,2220.09026834
0.13280000,2237.72167610
0.13300000,2255.38980529
0.13320000,2273.09402009
0.13340000,2290.83368278
0.13360000,2308.60815373
0.13380000,2326.41679140
0.13400000,2344.25895241
0.13420000,2362.13399155
0.13440000,2380.04126178
0.13460000,2397.98011428
0.13480000,2415.94989846
0.13500000,2433.94996197
0.13520000,2451.97965077
0.13540000,2470.03830909
0.13560000,2488.12527952
0.13580000,2506.23990297
0.13600000,2524.38151873
0.13620000,2542.54946451
0.13640000,2560.74307642
0.13660000,2578.96168902
0.13680000,2597.20463534
0.13700000,2615.47124690
0.13720000,2633.76085375
0.13740000,2652.07278447
0.13760000,2670.40636620
0.13780000,2688.76092470
0.13800000,2707.13578431
0.13820000,2725.53026803
0.13840000,2743.94369752
0.13860000,2762.37539313
0.13880000,2780.82467391
0.13900000,2799.29085767
0.13920000,2817.77326098
0.13940000,2836.27119917
0.13960000,2854.78398641
0.13980000,2873.31093570
0.14000000,2891.85135890
0.14020000,2910.40456676
0.14040000,2928.96986894
0.14060000,2947.54657405
0.14080000,2966.13398964
0.14100000,2984.73142227
0.14120000,3003.33817749
0.14140000,3021.95355992
0.14160000,3040.57687322
0.14180000,3059.20742014
0.14200000,3077.84450256
0.14220000,3096.48742149
0.14240000,3115.13547712
0.14260000,3133.78796880
0.14280000,3152.44419513
0.14300000,3171.10345394
0.14320000,3189.76504233
0.14340000,3208.42825670
0.14360000,3227.09239276
0.14380000,3245.75674558
0.14400000,3264.42060958
0.14420000,3283.08327861
0.14440000,3301.74404591
0.14460000,3320.40220420
0.14480000,3339.05704566
0.14500000,3357.70786197
0.14520000,3376.35394435
0.14540000,3394.99458356
0.14560000,3413.62906996
0.14580000,3432.25669350
0.14600000,3450.87674377
0.14620000,3469.48851002
0.14640000,3488.09128118
0.14660000,3506.68434589
0.14680000,3525.26699254
0.14700000,3543.83850927
0.14720000,3562.39818403
0.14740000,3580.94530456
0.14760000,3599.47915847
0.14780000,3617.99903322
0.14800000,3636.50421618
0.14820000,3654.99399464
0.14840000,3673.46765582
0.14860000,3691.92448694
0.14880000,3710.36377521
0.14900000,3728.78480789
0.14920000,3747.18687225
0.14940000,3765.56925568
0.14960000,3783.93124566
0.14980000,3802.27212982
0.15000000,3820.59119594
0.15020000,3838.88773199
0.15040000,3857.16102614
0.15060000,3875.41036682
0.15080000,3893.63504273
0.15100000,3911.83434285
0.15120000,3930.00755648
0.15140000,3948.15397327
0.15160000,3966.27288325
0.15180000,3984.36357685
0.15200000,4002.42534492
0.15220000,4020.45747875
0.15240000,4038.45927014
0.15260000,4056.43001138
0.15280000,4074.36899529
0.15300000,4092.27551525
0.15320000,4110.14886523
0.15340000,4127.98833981
0.15360000,4145.79323422
0.15380000,4163.56284432
0.15400000,4181.29646671
0.15420000,4198.99339868
0.15440000,4216.65293826
0.15460000,4234.27438427
0.15480000,4251.85703631
0.15500000,4269.40019482
0.15520000,4286.90316108
0.15540000,4304.36523725
0.15560000,4321.78572639
0.15580000,4339.16393249
0.15600000,4356.49916050
0.15620000,4373.79071635
0.15640000,4391.03790698
0.15660000,4408.24004036
0.15680000,4425.39642552
0.15700000,4442.50637259
0.15720000,4459.56919279
0.15740000,4476.58419850
0.15760000,4493.55070327
0.15780000,4510.46802181
0.15800000,4527.33547008
0.15820000,4544.15236526
0.15840000,4560.91802582
0.15860000,4577.63177152
0.15880000,4594.29292342
0.15900000,4610.90080396
0.15920000,4627.45473694
0.15940000,4643.95404755
0.15960000,4660.39806240
0.15980000,4676.78610959
0.16000000,4693.11751865
0.16020000,4709.39162063
0.16040000,4725.60774811
0.16060000,4741.76523523
0.16080000,4757.86341769
0.16100000,4773.90163281
0.16120000,4789.87921953
0.16140000,4805.79551844
0.16160000,4821.64987183
0.16180000,4837.44162368
0.16200000,4853.17011971
0.16220000,4868.83470739
0.16240000,4884.43473596
0.16260000,4899.96955649
0.16280000,4915.43852186
0.16300000,4930.84098682
0.16320000,4946.17630800
0.16340000,4961.44384394
0.16360000,4976.64295508
0.16380000,4991.77300387
0.16400000,5006.83335468
0.16420000,5021.82337393
0.16440000,5036.74243006
0.16460000,5051.58989355
0.16480000,5066.36513696
0.16500000,5081.06753498
0.16520000,5095.69646439
0.16540000,5110.25130415
0.16560000,5124.73143537
0.16580000,5139.13624139
0.16600000,5153.46510775
0.16620000,5167.71742225
0.16640000,5181.89257496
0.16660000,5195.98995824
0.16680000,5210.00896678
0.16700000,5223.94899760
0.16720000,5237.80945009
0.16740000,5251.58972605
0.16760000,5265.28922967
0.16780000,5278.90736759
0.16800000,5292.44354890
0.16820000,5305.89718518
0.16840000,5319.26769053
0.16860000,5332.55448156
0.16880000,5345.75697744
0.16900000,5358.87459993
0.16920000,5371.90677337
0.16940000,5384.85292472
0.16960000,5397.71248362
0.16980000,5410.48488232
0.17000000,5423.16955582
0.17020000,5435.76594180
0.17040000,5448.27348066
0.17060000,5460.69161559
0.17080000,5473.01979255
0.17100000,5485.25746029
0.17120000,5497.40407040
0.17140000,5509.45907728
0.17160000,5521.42193825
0.17180000,5533.29211348
0.17200000,5545.06906607
0.17220000,5556.75226203
0.17240000,5568.34117035
0.17260000,5579.83526298
0.17280000,5591.23401487
0.17300000,5602.53690398
0.17320000,5613.74341132
0.17340000,5624.85302095
0.17360000,5635.86522002
0.17380000,5646.77949878
0.17400000,5657.59535059
0.17420000,5668.31227196
0.17440000,5678.92976256
0.17460000,5689.44732526
0.17480000,5699.86446611
0.17500000,5710.18069439
0.17520000,5720.39552264
0.17540000,5730.50846664
0.17560000,5740.51904546
0.17580000,5750.42678149
0.17600000,5760.23120043
0.17620000,5769.93183131
0.17640000,5779.52820655
0.17660000,5789.01986193
0.17680000,5798.40633663
