time_ms,Omega_ctrl_Hz
0.29520000,1567.51467195
0.29560000,1593.46240064
0.29600000,1619.38957196
0.29640000,1645.29568173
0.29680000,1671.18022675
0.29720000,1697.04270479
0.29760000,1722.88261463
0.29800000,1748.69945605
0.29840000,1774.49272988
0.29880000,1800.26193802
0.29920000,1826.00658339
0.29960000,1851.72617005
0.30000000,1877.42020315
0.30040000,1903.08818896
0.30080000,1928.72963490
0.30120000,1954.34404953
0.30160000,1979.93094263
0.30200000,2005.48982514
0.30240000,2031.02020923
0.30280000,2056.52160829
0.30320000,2081.99353696
0.30360000,2107.43551117
0.30400000,2132.84704810
0.30440000,2158.22766624
0.30480000,2183.57688542
0.30520000,2208.89422677
0.30560000,2234.17921280
0.30600000,2259.43136737
0.30640000,2284.65021575
0.30680000,2309.83528458
0.30720000,2334.98610196
0.30760000,2360.10219738
0.30800000,2385.18310183
0.30840000,2410.22834773
0.30880000,2435.23746903
0.30920000,2460.21000113
0.30960000,2485.14548101
0.31000000,2510.04344714
0.31040000,2534.90343956
0.31080000,2559.72499987
0.31120000,2584.50767128
0.31160000,2609.25099858
0.31200000,2633.95452818
0.31240000,2658.61780813
0.31280000,2683.24038812
0.31320000,2707.82181952
0.31360000,2732.36165536
0.31400000,2756.85945040
0.31440000,2781.31476108
0.31480000,2805.72714558
0.31520000,2830.09616383
0.31560000,2854.42137752
0.31600000,2878.70235010
0.31640000,2902.93864682
0.31680000,2927.12983474
0.31720000,2951.27548274
0.31760000,2975.37516152
0.31800000,2999.42844364
0.31840000,3023.43490354
0.31880000,3047.39411751
0.31920000,3071.30566376
0.31960000,3095.16912240
0.32000000,3118.98407547
0.32040000,3142.75010694
0.32080000,3166.46680273
0.32120000,3190.13375074
0.32160000,3213.75054085
0.32200000,3237.31676493
0.32240000,3260.83201685
0.32280000,3284.29589253
0.32320000,3307.70798990
0.32360000,3331.06790896
0.32400000,3354.37525178
0.32440000,3377.62962248
0.32480000,3400.83062730
0.32520000,3423.97787458
0.32560000,3447.07097477
0.32600000,3470.10954046
0.32640000,3493.09318639
0.32680000,3516.02152944
0.32720000,3538.89418869
0.32760000,3561.71078538
0.32800000,3584.47094296
0.32840000,3607.17428709
0.32880000,3629.82044564
0.32920000,3652.40904873
0.32960000,3674.93972873
0.33000000,3697.41212026
0.33040000,3719.82586022
0.33080000,3742.18058777
0.33120000,3764.47594441
0.33160000,3786.71157392
0.33200000,3808.88712239
0.33240000,3831.00223828
0.33280000,3853.05657236
0.33320000,3875.04977777
0.33360000,3896.98151000
0.33400000,3918.85142695
0.33440000,3940.65918888
0.33480000,3962.40445847
0.33520000,3984.08690080
0.33560000,4005.70618336
0.33600000,4027.26197611
0.33640000,4048.75395142
0.33680000,4070.18178413
0.33720000,4091.54515154
0.33760000,4112.84373343
0.33800000,4134.07721206
0.33840000,4155.24527219
0.33880000,4176.34760109
0.33920000,4197.38388853
0.33960000,4218.35382684
0.34000000,4239.25711084
0.34040000,4260.09343792
0.34080000,4280.86250804
0.34120000,4301.56402370
0.34160000,4322.19768997
0.34200000,4342.76321453
0.34240000,4363.26030763
0.34280000,4383.68868213
0.34320000,4404.04805350
0.34360000,4424.33813981
0.34400000,4444.55866180
0.34440000,4464.70934280
0.34480000,4484.78990881
0.34520000,4504.80008848
0.34560000,4524.73961311
0.34600000,4544.60821668
0.34640000,4564.40563584
0.34680000,4584.13160995
0.34720000,4603.78588101
0.34760000,4623.36819377
0.34800000,4642.87829567
0.34840000,4662.31593686
0.34880000,4681.68087022
0.34920000,4700.97285135
0.34960000,4720.19163861
0.35000000,4739.33699307
0.35040000,4758.40867857
0.35080000,4777.40646172
0.35120000,4796.33011187
0.35160000,4815.17940115
0.35200000,4833.95410447
0.35240000,4852.65399951
0.35280000,4871.27886676
0.35320000,4889.82848949
0.35360000,4908.30265377
0.35400000,4926.70114849
0.35440000,4945.02376534
0.35480000,4963.27029883
0.35520000,4981.44054630
0.35560000,4999.53430791
0.35600000,5017.55138667
0.35640000,5035.49158839
0.35680000,5053.35472178
0.35720000,5071.14059835
0.35760000,5088.84903250
0.35800000,5106.47984145
0.35840000,5124.03284531
0.35880000,5141.50786705
0.35920000,5158.90473252
0.35960000,5176.22327042
0.36000000,5193.46331235
0.36040000,5210.62469278
0.36080000,5227.70724908
0.36120000,5244.71082151
0.36160000,5261.63525320
0.36200000,5278.48039020
0.36240000,5295.24608145
0.36280000,5311.93217880
0.36320000,5328.53853700
0.36360000,5345.06501371
0.36400000,5361.51146950
0.36440000,5377.87776786
0.36480000,5394.16377520
0.36520000,5410.36936082
0.36560000,5426.49439698
0.36600000,5442.53875884
0.36640000,5458.50232450
0.36680000,5474.38497497
0.36720000,5490.18659420
0.36760000,5505.90706906
0.36800000,5521.54628938
0.36840000,5537.10414789
0.36880000,5552.58054026
0.36920000,5567.97536512
0.36960000,5583.28852401
0.37000000,5598.51992141
0.37040000,5613.66946477
0.37080000,5628.73706443
0.37120000,5643.72263370
0.37160000,5658.62608883
0.37200000,5673.44734899
0.37240000,5688.18633632
0.37280000,5702.84297586
0.37320000,5717.41719564
0.37360000,5731.90892657
0.37400000,5746.31810256
0.37440000,5760.64466041
0.37480000,5774.88853989
0.37520000,5789.04968368
0.37560000,5803.12803742
0.37600000,5817.12354968
0.37640000,5831.03617195
0.37680000,5844.86585867
0.37720000,5858.61256720
0.37760000,5872.27625783
0.37800000,5885.85689378
0.37840000,5899.35444121
0.37880000,5912.76886919
0.37920000,5926.10014971
0.37960000,5939.34825769
0.38000000,5952.51317097
0.38040000,5965.59487028
0.38080000,5978.59333930
0.38120000,5991.50856460
0.38160000,6004.34053565
0.38200000,6017.08924486
0.38240000,6029.75468750
0.38280000,6042.33686175
0.38320000,6054.83576872
0.38360000,6067.25141235
0.38400000,6079.58379954
0.38440000,6091.83294001
0.38480000,6103.99884639
0.38520000,6116.08153421
0.38560000,6128.08102183
0.38600000,6139.99733050
0.38640000,6151.83048435
0.38680000,6163.58051034
0.38720000,6175.24743831
0.38760000,6186.83130094
0.38800000,6198.33213376
0.38840000,6209.74997514
0.38880000,6221.08486630
0.38920000,6232.33685127
0.38960000,6243.50597692
0.39000000,6254.59229294
0.39040000,6265.59585184
0.39080000,6276.51670894
0.39120000,6287.35492235
0.39160000,6298.11055300
0.39200000,6308.78366459
0.39240000,6319.37432363
0.39280000,6329.88259941
0.39320000,6340.30856397
0.39360000,6350.65229214
0.39400000,6360.91386151
0.39440000,6371.09335242
0.39480000,6381.19084795
0.39520000,6391.20643394
0.39560000,6401.14019896
0.39600000,6410.99223429
0.39640000,6420.76263396
0.39680000,6430.45149468
0.39720000,6440.05891589
0.39760000,6449.58499972
0.39800000,6459.02985098
0.39840000,6468.39357719
0.39880000,6477.67628852
0.39920000,6486.87809781
0.39960000,6495.99912057
0.40000000,6505.03947494
0.40040000,6513.99928173
0.40080000,6522.87866435
0.40120000,6531.67774887
0.40160000,6540.39666396
0.40200000,6549.03554088
0.40240000,6557.59451352
0.40280000,6566.07371833
0.40320000,6574.47329437
0.40360000,6582.79338326
0.40400000,6591.03412916
0.40440000,6599.19567881
0.40480000,6607.27818149
0.40520000,6615.28178900
0.40560000,6623.20665567
0.40600000,6631.05293834
0.40640000,6638.82079637
0.40680000,6646.51039159
0.40720000,6654.12188833
0.40760000,6661.65545338
0.40800000,6669.11125601
0.40840000,6676.48946793
0.40880000,6683.79026329
